# Wavelength(microns)  (Rp/Rs)^2  Error
1.100306e+01 2.160670e-02 1.469922e-01
1.100233e+01 2.199317e-02 1.483009e-01
1.100160e+01 2.261703e-02 1.503896e-01
1.100086e+01 2.195587e-02 1.481751e-01
1.100013e+01 2.159775e-02 1.469617e-01
1.099940e+01 2.170417e-02 1.473234e-01
1.099866e+01 2.168378e-02 1.472541e-01
1.099793e+01 2.198945e-02 1.482884e-01
1.099720e+01 2.171309e-02 1.473536e-01
1.099646e+01 2.250734e-02 1.500245e-01
1.099573e+01 2.180548e-02 1.476668e-01
1.099500e+01 2.268311e-02 1.506091e-01
1.099427e+01 2.184470e-02 1.477995e-01
1.099353e+01 2.290631e-02 1.513483e-01
1.099280e+01 2.238225e-02 1.496070e-01
1.099207e+01 2.182251e-02 1.477245e-01
1.099133e+01 2.181277e-02 1.476915e-01
1.099060e+01 2.200227e-02 1.483316e-01
1.098987e+01 2.175300e-02 1.474890e-01
1.098914e+01 2.182313e-02 1.477265e-01
1.098840e+01 2.342557e-02 1.530541e-01
1.098767e+01 2.359042e-02 1.535917e-01
1.098694e+01 2.199238e-02 1.482983e-01
1.098621e+01 2.190307e-02 1.479969e-01
1.098547e+01 2.272271e-02 1.507405e-01
1.098474e+01 2.176320e-02 1.475236e-01
1.098401e+01 2.173156e-02 1.474163e-01
1.098328e+01 2.237095e-02 1.495692e-01
1.098254e+01 2.175221e-02 1.474863e-01
1.098181e+01 2.180016e-02 1.476488e-01
1.098108e+01 2.204738e-02 1.484836e-01
1.098035e+01 2.272369e-02 1.507438e-01
1.097962e+01 2.190811e-02 1.480139e-01
1.097888e+01 2.181097e-02 1.476854e-01
1.097815e+01 2.190862e-02 1.480156e-01
1.097742e+01 2.208736e-02 1.486182e-01
1.097669e+01 2.172621e-02 1.473981e-01
1.097596e+01 2.211825e-02 1.487221e-01
1.097523e+01 2.184372e-02 1.477962e-01
1.097449e+01 2.214426e-02 1.488095e-01
1.097376e+01 2.205385e-02 1.485054e-01
1.097303e+01 2.184940e-02 1.478154e-01
1.097230e+01 2.176883e-02 1.475426e-01
1.097157e+01 2.217614e-02 1.489166e-01
1.097084e+01 2.202748e-02 1.484166e-01
1.097011e+01 2.248978e-02 1.499659e-01
1.096937e+01 2.260135e-02 1.503375e-01
1.096864e+01 2.175124e-02 1.474830e-01
1.096791e+01 2.249415e-02 1.499805e-01
1.096718e+01 2.162526e-02 1.470553e-01
1.096645e+01 2.202455e-02 1.484067e-01
1.096572e+01 2.167761e-02 1.472332e-01
1.096499e+01 2.169626e-02 1.472965e-01
1.096426e+01 2.199571e-02 1.483095e-01
1.096353e+01 2.208130e-02 1.485978e-01
1.096279e+01 2.168140e-02 1.472461e-01
1.096206e+01 2.232265e-02 1.494077e-01
1.096133e+01 2.156983e-02 1.468667e-01
1.096060e+01 2.168355e-02 1.472534e-01
1.095987e+01 2.169396e-02 1.472887e-01
1.095914e+01 2.160908e-02 1.470003e-01
1.095841e+01 2.163332e-02 1.470827e-01
1.095768e+01 2.165535e-02 1.471576e-01
1.095695e+01 2.179670e-02 1.476371e-01
1.095622e+01 2.206670e-02 1.485486e-01
1.095549e+01 2.176282e-02 1.475223e-01
1.095476e+01 2.177462e-02 1.475623e-01
1.095403e+01 2.177575e-02 1.475661e-01
1.095330e+01 2.167114e-02 1.472112e-01
1.095257e+01 2.160948e-02 1.470016e-01
1.095184e+01 2.265434e-02 1.505136e-01
1.095111e+01 2.252891e-02 1.500963e-01
1.095038e+01 2.160826e-02 1.469975e-01
1.094965e+01 2.175894e-02 1.475091e-01
1.094892e+01 2.179601e-02 1.476347e-01
1.094819e+01 2.208268e-02 1.486024e-01
1.094746e+01 2.179206e-02 1.476213e-01
1.094673e+01 2.183023e-02 1.477506e-01
1.094600e+01 2.158112e-02 1.469051e-01
1.094527e+01 2.199426e-02 1.483046e-01
1.094454e+01 2.194613e-02 1.481423e-01
1.094381e+01 2.166605e-02 1.471939e-01
1.094308e+01 2.200000e-02 1.483240e-01
1.094235e+01 2.222092e-02 1.490668e-01
1.094162e+01 2.182580e-02 1.477356e-01
1.094089e+01 2.286711e-02 1.512187e-01
1.094016e+01 2.203363e-02 1.484373e-01
1.093943e+01 2.193639e-02 1.481094e-01
1.093870e+01 2.165685e-02 1.471627e-01
1.093797e+01 2.178118e-02 1.475845e-01
1.093725e+01 2.178872e-02 1.476100e-01
1.093652e+01 2.163248e-02 1.470798e-01
1.093579e+01 2.220545e-02 1.490149e-01
1.093506e+01 2.202455e-02 1.484067e-01
1.093433e+01 2.194681e-02 1.481446e-01
1.093360e+01 2.270686e-02 1.506880e-01
1.093287e+01 2.253512e-02 1.501170e-01
1.093214e+01 2.180835e-02 1.476765e-01
1.093141e+01 2.258320e-02 1.502771e-01
1.093069e+01 2.212853e-02 1.487566e-01
1.092996e+01 2.177105e-02 1.475502e-01
1.092923e+01 2.214917e-02 1.488260e-01
1.092850e+01 2.182947e-02 1.477480e-01
1.092777e+01 2.203447e-02 1.484401e-01
1.092704e+01 2.200344e-02 1.483356e-01
1.092631e+01 2.236449e-02 1.495476e-01
1.092559e+01 2.165498e-02 1.471563e-01
1.092486e+01 2.160336e-02 1.469808e-01
1.092413e+01 2.182037e-02 1.477172e-01
1.092340e+01 2.172613e-02 1.473979e-01
1.092267e+01 2.173471e-02 1.474270e-01
1.092194e+01 2.209212e-02 1.486342e-01
1.092122e+01 2.170136e-02 1.473138e-01
1.092049e+01 2.175142e-02 1.474836e-01
1.091976e+01 2.194330e-02 1.481327e-01
1.091903e+01 2.154380e-02 1.467781e-01
1.091830e+01 2.182349e-02 1.477278e-01
1.091758e+01 2.173113e-02 1.474148e-01
1.091685e+01 2.213442e-02 1.487764e-01
1.091612e+01 2.181898e-02 1.477125e-01
1.091539e+01 2.176691e-02 1.475361e-01
1.091467e+01 2.182977e-02 1.477490e-01
1.091394e+01 2.221490e-02 1.490467e-01
1.091321e+01 2.223553e-02 1.491158e-01
1.091248e+01 2.166159e-02 1.471788e-01
1.091176e+01 2.174466e-02 1.474607e-01
1.091103e+01 2.198203e-02 1.482634e-01
1.091030e+01 2.198327e-02 1.482676e-01
1.090957e+01 2.172808e-02 1.474045e-01
1.090885e+01 2.153251e-02 1.467396e-01
1.090812e+01 2.155933e-02 1.468309e-01
1.090739e+01 2.218279e-02 1.489389e-01
1.090667e+01 2.237973e-02 1.495986e-01
1.090594e+01 2.160971e-02 1.470024e-01
1.090521e+01 2.178487e-02 1.475970e-01
1.090448e+01 2.193633e-02 1.481092e-01
1.090376e+01 2.153636e-02 1.467527e-01
1.090303e+01 2.248771e-02 1.499590e-01
1.090230e+01 2.203940e-02 1.484567e-01
1.090158e+01 2.209433e-02 1.486416e-01
1.090085e+01 2.203984e-02 1.484582e-01
1.090012e+01 2.198658e-02 1.482787e-01
1.089940e+01 2.215659e-02 1.488509e-01
1.089867e+01 2.168688e-02 1.472646e-01
1.089794e+01 2.220741e-02 1.490215e-01
1.089722e+01 2.185769e-02 1.478434e-01
1.089649e+01 2.170601e-02 1.473296e-01
1.089576e+01 2.183149e-02 1.477548e-01
1.089504e+01 2.180747e-02 1.476735e-01
1.089431e+01 2.287741e-02 1.512528e-01
1.089359e+01 2.196502e-02 1.482060e-01
1.089286e+01 2.156999e-02 1.468673e-01
1.089213e+01 2.199936e-02 1.483218e-01
1.089141e+01 2.223784e-02 1.491236e-01
1.089068e+01 2.172753e-02 1.474026e-01
1.088995e+01 2.166642e-02 1.471952e-01
1.088923e+01 2.173332e-02 1.474223e-01
1.088850e+01 2.209665e-02 1.486494e-01
1.088778e+01 2.287493e-02 1.512446e-01
1.088705e+01 2.186486e-02 1.478677e-01
1.088633e+01 2.194005e-02 1.481217e-01
1.088560e+01 2.236968e-02 1.495650e-01
1.088487e+01 2.225665e-02 1.491866e-01
1.088415e+01 2.190164e-02 1.479920e-01
1.088342e+01 2.365204e-02 1.537922e-01
1.088270e+01 2.187993e-02 1.479187e-01
1.088197e+01 2.195894e-02 1.481855e-01
1.088125e+01 2.198645e-02 1.482783e-01
1.088052e+01 2.180208e-02 1.476553e-01
1.087980e+01 2.192215e-02 1.480613e-01
1.087907e+01 2.173258e-02 1.474198e-01
1.087835e+01 2.195964e-02 1.481879e-01
1.087762e+01 2.189878e-02 1.479824e-01
1.087690e+01 2.173323e-02 1.474219e-01
1.087617e+01 2.180646e-02 1.476701e-01
1.087545e+01 2.162198e-02 1.470442e-01
1.087472e+01 2.161152e-02 1.470086e-01
1.087400e+01 2.159728e-02 1.469601e-01
1.087327e+01 2.226956e-02 1.492299e-01
1.087255e+01 2.167876e-02 1.472371e-01
1.087182e+01 2.304792e-02 1.518154e-01
1.087110e+01 2.330754e-02 1.526681e-01
1.087037e+01 2.265836e-02 1.505269e-01
1.086965e+01 2.196615e-02 1.482098e-01
1.086892e+01 2.183619e-02 1.477707e-01
1.086820e+01 2.218422e-02 1.489437e-01
1.086747e+01 2.158225e-02 1.469090e-01
1.086675e+01 2.205744e-02 1.485175e-01
1.086602e+01 2.196624e-02 1.482101e-01
1.086530e+01 2.156348e-02 1.468451e-01
1.086458e+01 2.173381e-02 1.474239e-01
1.086385e+01 2.207420e-02 1.485739e-01
1.086313e+01 2.203860e-02 1.484540e-01
1.086240e+01 2.165118e-02 1.471434e-01
1.086168e+01 2.201271e-02 1.483668e-01
1.086095e+01 2.193686e-02 1.481110e-01
1.086023e+01 2.169254e-02 1.472839e-01
1.085951e+01 2.168477e-02 1.472575e-01
1.085878e+01 2.156021e-02 1.468340e-01
1.085806e+01 2.190933e-02 1.480180e-01
1.085734e+01 2.168907e-02 1.472721e-01
1.085661e+01 2.176987e-02 1.475461e-01
1.085589e+01 2.249762e-02 1.499921e-01
1.085516e+01 2.170351e-02 1.473211e-01
1.085444e+01 2.177010e-02 1.475470e-01
1.085372e+01 2.184526e-02 1.478014e-01
1.085299e+01 2.299522e-02 1.516417e-01
1.085227e+01 2.178396e-02 1.475939e-01
1.085155e+01 2.172538e-02 1.473953e-01
1.085082e+01 2.177798e-02 1.475736e-01
1.085010e+01 2.167265e-02 1.472163e-01
1.084938e+01 2.188254e-02 1.479275e-01
1.084865e+01 2.163537e-02 1.470897e-01
1.084793e+01 2.156955e-02 1.468658e-01
1.084721e+01 2.161905e-02 1.470342e-01
1.084648e+01 2.168523e-02 1.472590e-01
1.084576e+01 2.196381e-02 1.482019e-01
1.084504e+01 2.204692e-02 1.484821e-01
1.084431e+01 2.336421e-02 1.528535e-01
1.084359e+01 2.175951e-02 1.475111e-01
1.084287e+01 2.210136e-02 1.486653e-01
1.084215e+01 2.176669e-02 1.475354e-01
1.084142e+01 2.157244e-02 1.468756e-01
1.084070e+01 2.162934e-02 1.470692e-01
1.083998e+01 2.180833e-02 1.476764e-01
1.083926e+01 2.157162e-02 1.468728e-01
1.083853e+01 2.163625e-02 1.470927e-01
1.083781e+01 2.207171e-02 1.485655e-01
1.083709e+01 2.158529e-02 1.469193e-01
1.083637e+01 2.200932e-02 1.483554e-01
1.083564e+01 2.177008e-02 1.475469e-01
1.083492e+01 2.160712e-02 1.469936e-01
1.083420e+01 2.199389e-02 1.483034e-01
1.083348e+01 2.233962e-02 1.494645e-01
1.083275e+01 2.184089e-02 1.477866e-01
1.083203e+01 2.240723e-02 1.496905e-01
1.083131e+01 2.281189e-02 1.510360e-01
1.083059e+01 2.190213e-02 1.479937e-01
1.082987e+01 2.158125e-02 1.469056e-01
1.082914e+01 2.157403e-02 1.468810e-01
1.082842e+01 2.206970e-02 1.485587e-01
1.082770e+01 2.164190e-02 1.471119e-01
1.082698e+01 2.195205e-02 1.481623e-01
1.082626e+01 2.176434e-02 1.475274e-01
1.082553e+01 2.165556e-02 1.471583e-01
1.082481e+01 2.206510e-02 1.485433e-01
1.082409e+01 2.167400e-02 1.472209e-01
1.082337e+01 2.163889e-02 1.471016e-01
1.082265e+01 2.173694e-02 1.474345e-01
1.082193e+01 2.180040e-02 1.476496e-01
1.082121e+01 2.155227e-02 1.468069e-01
1.082048e+01 2.157451e-02 1.468826e-01
1.081976e+01 2.238825e-02 1.496270e-01
1.081904e+01 2.160794e-02 1.469964e-01
1.081832e+01 2.202476e-02 1.484074e-01
1.081760e+01 2.178885e-02 1.476105e-01
1.081688e+01 2.158950e-02 1.469337e-01
1.081616e+01 2.169331e-02 1.472865e-01
1.081544e+01 2.165875e-02 1.471691e-01
1.081471e+01 2.185856e-02 1.478464e-01
1.081399e+01 2.197906e-02 1.482534e-01
1.081327e+01 2.186034e-02 1.478524e-01
1.081255e+01 2.161646e-02 1.470254e-01
1.081183e+01 2.219867e-02 1.489922e-01
1.081111e+01 2.247691e-02 1.499230e-01
1.081039e+01 2.188486e-02 1.479353e-01
1.080967e+01 2.157100e-02 1.468707e-01
1.080895e+01 2.157991e-02 1.469010e-01
1.080823e+01 2.184307e-02 1.477940e-01
1.080751e+01 2.161101e-02 1.470068e-01
1.080679e+01 2.180883e-02 1.476781e-01
1.080607e+01 2.169105e-02 1.472788e-01
1.080535e+01 2.187880e-02 1.479148e-01
1.080463e+01 2.171158e-02 1.473485e-01
1.080391e+01 2.210672e-02 1.486833e-01
1.080319e+01 2.155872e-02 1.468289e-01
1.080247e+01 2.172934e-02 1.474088e-01
1.080175e+01 2.196696e-02 1.482125e-01
1.080103e+01 2.162075e-02 1.470400e-01
1.080031e+01 2.210570e-02 1.486799e-01
1.079959e+01 2.153416e-02 1.467452e-01
1.079887e+01 2.180887e-02 1.476783e-01
1.079815e+01 2.164764e-02 1.471314e-01
1.079743e+01 2.220158e-02 1.490020e-01
1.079671e+01 2.171050e-02 1.473448e-01
1.079599e+01 2.171963e-02 1.473758e-01
1.079527e+01 2.178549e-02 1.475991e-01
1.079455e+01 2.170302e-02 1.473195e-01
1.079383e+01 2.246465e-02 1.498821e-01
1.079311e+01 2.165681e-02 1.471625e-01
1.079239e+01 2.168874e-02 1.472710e-01
1.079167e+01 2.159815e-02 1.469631e-01
1.079095e+01 2.171790e-02 1.473699e-01
1.079023e+01 2.158094e-02 1.469045e-01
1.078951e+01 2.222623e-02 1.490846e-01
1.078879e+01 2.183909e-02 1.477805e-01
1.078807e+01 2.160727e-02 1.469941e-01
1.078735e+01 2.252420e-02 1.500807e-01
1.078663e+01 2.216674e-02 1.488850e-01
1.078592e+01 2.188834e-02 1.479471e-01
1.078520e+01 2.194255e-02 1.481302e-01
1.078448e+01 2.172462e-02 1.473927e-01
1.078376e+01 2.168892e-02 1.472716e-01
1.078304e+01 2.172650e-02 1.473991e-01
1.078232e+01 2.183602e-02 1.477702e-01
1.078160e+01 2.331003e-02 1.526762e-01
1.078088e+01 2.196310e-02 1.481995e-01
1.078016e+01 2.175128e-02 1.474832e-01
1.077945e+01 2.172038e-02 1.473783e-01
1.077873e+01 2.159780e-02 1.469619e-01
1.077801e+01 2.158182e-02 1.469075e-01
1.077729e+01 2.222284e-02 1.490733e-01
1.077657e+01 2.167147e-02 1.472123e-01
1.077585e+01 2.226717e-02 1.492219e-01
1.077513e+01 2.163782e-02 1.470980e-01
1.077442e+01 2.230881e-02 1.493613e-01
1.077370e+01 2.200884e-02 1.483538e-01
1.077298e+01 2.169501e-02 1.472923e-01
1.077226e+01 2.173622e-02 1.474321e-01
1.077154e+01 2.153763e-02 1.467570e-01
1.077083e+01 2.164646e-02 1.471274e-01
1.077011e+01 2.207707e-02 1.485835e-01
1.076939e+01 2.187808e-02 1.479124e-01
1.076867e+01 2.187314e-02 1.478957e-01
1.076795e+01 2.291531e-02 1.513780e-01
1.076724e+01 2.203566e-02 1.484441e-01
1.076652e+01 2.224845e-02 1.491592e-01
1.076580e+01 2.225680e-02 1.491871e-01
1.076508e+01 2.183698e-02 1.477734e-01
1.076437e+01 2.305716e-02 1.518458e-01
1.076365e+01 2.177795e-02 1.475735e-01
1.076293e+01 2.231280e-02 1.493747e-01
1.076221e+01 2.213614e-02 1.487822e-01
1.076150e+01 2.207179e-02 1.485658e-01
1.076078e+01 2.161363e-02 1.470157e-01
1.076006e+01 2.175676e-02 1.475017e-01
1.075934e+01 2.215741e-02 1.488536e-01
1.075863e+01 2.172962e-02 1.474097e-01
1.075791e+01 2.189685e-02 1.479759e-01
1.075719e+01 2.171131e-02 1.473476e-01
1.075647e+01 2.215717e-02 1.488528e-01
1.075576e+01 2.250160e-02 1.500053e-01
1.075504e+01 2.194998e-02 1.481553e-01
1.075432e+01 2.204524e-02 1.484764e-01
1.075361e+01 2.166076e-02 1.471759e-01
1.075289e+01 2.181755e-02 1.477076e-01
1.075217e+01 2.171433e-02 1.473578e-01
1.075146e+01 2.221592e-02 1.490501e-01
1.075074e+01 2.184297e-02 1.477937e-01
1.075002e+01 2.188162e-02 1.479244e-01
1.074931e+01 2.197612e-02 1.482434e-01
1.074859e+01 2.190290e-02 1.479963e-01
1.074787e+01 2.255083e-02 1.501693e-01
1.074716e+01 2.165808e-02 1.471668e-01
1.074644e+01 2.178163e-02 1.475860e-01
1.074572e+01 2.176058e-02 1.475147e-01
1.074501e+01 2.190161e-02 1.479919e-01
1.074429e+01 2.198944e-02 1.482884e-01
1.074358e+01 2.164698e-02 1.471291e-01
1.074286e+01 2.158106e-02 1.469049e-01
1.074214e+01 2.217109e-02 1.488996e-01
1.074143e+01 2.221469e-02 1.490459e-01
1.074071e+01 2.192595e-02 1.480741e-01
1.073999e+01 2.203133e-02 1.484296e-01
1.073928e+01 2.196115e-02 1.481930e-01
1.073856e+01 2.161740e-02 1.470286e-01
1.073785e+01 2.161257e-02 1.470121e-01
1.073713e+01 2.191270e-02 1.480294e-01
1.073642e+01 2.169063e-02 1.472774e-01
1.073570e+01 2.263349e-02 1.504443e-01
1.073498e+01 2.161877e-02 1.470332e-01
1.073427e+01 2.168016e-02 1.472418e-01
1.073355e+01 2.164533e-02 1.471235e-01
1.073284e+01 2.205233e-02 1.485003e-01
1.073212e+01 2.169709e-02 1.472993e-01
1.073141e+01 2.165942e-02 1.471714e-01
1.073069e+01 2.197035e-02 1.482240e-01
1.072998e+01 2.161394e-02 1.470168e-01
1.072926e+01 2.185760e-02 1.478432e-01
1.072855e+01 2.165088e-02 1.471424e-01
1.072783e+01 2.194890e-02 1.481516e-01
1.072711e+01 2.177701e-02 1.475704e-01
1.072640e+01 2.323776e-02 1.524394e-01
1.072568e+01 2.176296e-02 1.475227e-01
1.072497e+01 2.218548e-02 1.489479e-01
1.072425e+01 2.209487e-02 1.486434e-01
1.072354e+01 2.163430e-02 1.470860e-01
1.072283e+01 2.160473e-02 1.469855e-01
1.072211e+01 2.197810e-02 1.482501e-01
1.072140e+01 2.224738e-02 1.491556e-01
1.072068e+01 2.167944e-02 1.472394e-01
1.071997e+01 2.178850e-02 1.476093e-01
1.071925e+01 2.171892e-02 1.473734e-01
1.071854e+01 2.243246e-02 1.497747e-01
1.071782e+01 2.213941e-02 1.487932e-01
1.071711e+01 2.206314e-02 1.485367e-01
1.071639e+01 2.178682e-02 1.476036e-01
1.071568e+01 2.203655e-02 1.484471e-01
1.071496e+01 2.211562e-02 1.487132e-01
1.071425e+01 2.182613e-02 1.477367e-01
1.071354e+01 2.200473e-02 1.483399e-01
1.071282e+01 2.209388e-02 1.486401e-01
1.071211e+01 2.256853e-02 1.502283e-01
1.071139e+01 2.199696e-02 1.483137e-01
1.071068e+01 2.215149e-02 1.488338e-01
1.070997e+01 2.190270e-02 1.479956e-01
1.070925e+01 2.190932e-02 1.480180e-01
1.070854e+01 2.162615e-02 1.470583e-01
1.070782e+01 2.222128e-02 1.490681e-01
1.070711e+01 2.217290e-02 1.489057e-01
1.070640e+01 2.154598e-02 1.467855e-01
1.070568e+01 2.169230e-02 1.472830e-01
1.070497e+01 2.165436e-02 1.471542e-01
1.070426e+01 2.150951e-02 1.466612e-01
1.070354e+01 2.189838e-02 1.479810e-01
1.070283e+01 2.184281e-02 1.477931e-01
1.070211e+01 2.171987e-02 1.473766e-01
1.070140e+01 2.157672e-02 1.468902e-01
1.070069e+01 2.173567e-02 1.474302e-01
1.069997e+01 2.165574e-02 1.471589e-01
1.069926e+01 2.207444e-02 1.485747e-01
1.069855e+01 2.191056e-02 1.480222e-01
1.069784e+01 2.156214e-02 1.468405e-01
1.069712e+01 2.199843e-02 1.483187e-01
1.069641e+01 2.258337e-02 1.502776e-01
1.069570e+01 2.162409e-02 1.470513e-01
1.069498e+01 2.189309e-02 1.479631e-01
1.069427e+01 2.206971e-02 1.485588e-01
1.069356e+01 2.238283e-02 1.496089e-01
1.069284e+01 2.156315e-02 1.468440e-01
1.069213e+01 2.191753e-02 1.480457e-01
1.069142e+01 2.157385e-02 1.468804e-01
1.069071e+01 2.153141e-02 1.467359e-01
1.068999e+01 2.191554e-02 1.480390e-01
1.068928e+01 2.171819e-02 1.473709e-01
1.068857e+01 2.173490e-02 1.474276e-01
1.068786e+01 2.156225e-02 1.468409e-01
1.068714e+01 2.161144e-02 1.470083e-01
1.068643e+01 2.163805e-02 1.470988e-01
1.068572e+01 2.169742e-02 1.473004e-01
1.068501e+01 2.174066e-02 1.474471e-01
1.068429e+01 2.209249e-02 1.486354e-01
1.068358e+01 2.168746e-02 1.472666e-01
1.068287e+01 2.205011e-02 1.484928e-01
1.068216e+01 2.172741e-02 1.474022e-01
1.068144e+01 2.157408e-02 1.468812e-01
1.068073e+01 2.173476e-02 1.474272e-01
1.068002e+01 2.165622e-02 1.471605e-01
1.067931e+01 2.194429e-02 1.481361e-01
1.067860e+01 2.200715e-02 1.483481e-01
1.067789e+01 2.167275e-02 1.472167e-01
1.067717e+01 2.201167e-02 1.483633e-01
1.067646e+01 2.163067e-02 1.470737e-01
1.067575e+01 2.169570e-02 1.472946e-01
1.067504e+01 2.186194e-02 1.478578e-01
1.067433e+01 2.163379e-02 1.470843e-01
1.067361e+01 2.170794e-02 1.473362e-01
1.067290e+01 2.169813e-02 1.473028e-01
1.067219e+01 2.201387e-02 1.483707e-01
1.067148e+01 2.229788e-02 1.493247e-01
1.067077e+01 2.160895e-02 1.469998e-01
1.067006e+01 2.229307e-02 1.493086e-01
1.066935e+01 2.241741e-02 1.497244e-01
1.066864e+01 2.297147e-02 1.515634e-01
1.066792e+01 2.227629e-02 1.492524e-01
1.066721e+01 2.167355e-02 1.472194e-01
1.066650e+01 2.173031e-02 1.474120e-01
1.066579e+01 2.164406e-02 1.471192e-01
1.066508e+01 2.174803e-02 1.474721e-01
1.066437e+01 2.169977e-02 1.473084e-01
1.066366e+01 2.182193e-02 1.477225e-01
1.066295e+01 2.156908e-02 1.468642e-01
1.066224e+01 2.197599e-02 1.482430e-01
1.066153e+01 2.177442e-02 1.475616e-01
1.066081e+01 2.264712e-02 1.504896e-01
1.066010e+01 2.184669e-02 1.478063e-01
1.065939e+01 2.232713e-02 1.494226e-01
1.065868e+01 2.167984e-02 1.472408e-01
1.065797e+01 2.169902e-02 1.473059e-01
1.065726e+01 2.184012e-02 1.477840e-01
1.065655e+01 2.158053e-02 1.469031e-01
1.065584e+01 2.159536e-02 1.469536e-01
1.065513e+01 2.178002e-02 1.475806e-01
1.065442e+01 2.261931e-02 1.503972e-01
1.065371e+01 2.211547e-02 1.487127e-01
1.065300e+01 2.182579e-02 1.477355e-01
1.065229e+01 2.162184e-02 1.470437e-01
1.065158e+01 2.172510e-02 1.473944e-01
1.065087e+01 2.190531e-02 1.480044e-01
1.065016e+01 2.202595e-02 1.484114e-01
1.064945e+01 2.154708e-02 1.467892e-01
1.064874e+01 2.192288e-02 1.480638e-01
1.064803e+01 2.163898e-02 1.471019e-01
1.064732e+01 2.229979e-02 1.493311e-01
1.064661e+01 2.189071e-02 1.479551e-01
1.064590e+01 2.158228e-02 1.469091e-01
1.064519e+01 2.205464e-02 1.485080e-01
1.064448e+01 2.160404e-02 1.469831e-01
1.064377e+01 2.196954e-02 1.482212e-01
1.064306e+01 2.285711e-02 1.511857e-01
1.064235e+01 2.189752e-02 1.479781e-01
1.064164e+01 2.209911e-02 1.486577e-01
1.064093e+01 2.251911e-02 1.500637e-01
1.064022e+01 2.183365e-02 1.477621e-01
1.063952e+01 2.157666e-02 1.468899e-01
1.063881e+01 2.170838e-02 1.473376e-01
1.063810e+01 2.156949e-02 1.468655e-01
1.063739e+01 2.213780e-02 1.487878e-01
1.063668e+01 2.171603e-02 1.473636e-01
1.063597e+01 2.239308e-02 1.496432e-01
1.063526e+01 2.185964e-02 1.478501e-01
1.063455e+01 2.166678e-02 1.471964e-01
1.063384e+01 2.167226e-02 1.472150e-01
1.063313e+01 2.202361e-02 1.484035e-01
1.063242e+01 2.267865e-02 1.505943e-01
1.063172e+01 2.234515e-02 1.494829e-01
1.063101e+01 2.169408e-02 1.472891e-01
1.063030e+01 2.229411e-02 1.493121e-01
1.062959e+01 2.174022e-02 1.474457e-01
1.062888e+01 2.189523e-02 1.479704e-01
1.062817e+01 2.163217e-02 1.470788e-01
1.062746e+01 2.198040e-02 1.482579e-01
1.062676e+01 2.319266e-02 1.522914e-01
1.062605e+01 2.175971e-02 1.475117e-01
1.062534e+01 2.170826e-02 1.473372e-01
1.062463e+01 2.170880e-02 1.473390e-01
1.062392e+01 2.156999e-02 1.468673e-01
1.062321e+01 2.180937e-02 1.476799e-01
1.062251e+01 2.192844e-02 1.480825e-01
1.062180e+01 2.175416e-02 1.474929e-01
1.062109e+01 2.187177e-02 1.478911e-01
1.062038e+01 2.221372e-02 1.490427e-01
1.061967e+01 2.220942e-02 1.490283e-01
1.061897e+01 2.169256e-02 1.472839e-01
1.061826e+01 2.176044e-02 1.475142e-01
1.061755e+01 2.212876e-02 1.487574e-01
1.061684e+01 2.206982e-02 1.485592e-01
1.061613e+01 2.167502e-02 1.472244e-01
1.061543e+01 2.250976e-02 1.500325e-01
1.061472e+01 2.240856e-02 1.496949e-01
1.061401e+01 2.164375e-02 1.471181e-01
1.061330e+01 2.192981e-02 1.480872e-01
1.061260e+01 2.238642e-02 1.496209e-01
1.061189e+01 2.184949e-02 1.478157e-01
1.061118e+01 2.201685e-02 1.483808e-01
1.061047e+01 2.172780e-02 1.474035e-01
1.060977e+01 2.204118e-02 1.484627e-01
1.060906e+01 2.212693e-02 1.487512e-01
1.060835e+01 2.231540e-02 1.493834e-01
1.060765e+01 2.163937e-02 1.471033e-01
1.060694e+01 2.167799e-02 1.472345e-01
1.060623e+01 2.182959e-02 1.477484e-01
1.060552e+01 2.205252e-02 1.485009e-01
1.060482e+01 2.207186e-02 1.485660e-01
1.060411e+01 2.176586e-02 1.475326e-01
1.060340e+01 2.165862e-02 1.471687e-01
1.060270e+01 2.267459e-02 1.505809e-01
1.060199e+01 2.162390e-02 1.470507e-01
1.060128e+01 2.163561e-02 1.470905e-01
1.060058e+01 2.172089e-02 1.473801e-01
1.059987e+01 2.246301e-02 1.498766e-01
1.059916e+01 2.195743e-02 1.481804e-01
1.059846e+01 2.172310e-02 1.473876e-01
1.059775e+01 2.185854e-02 1.478463e-01
1.059704e+01 2.170162e-02 1.473147e-01
1.059634e+01 2.163568e-02 1.470907e-01
1.059563e+01 2.198947e-02 1.482885e-01
1.059492e+01 2.314535e-02 1.521360e-01
1.059422e+01 2.229849e-02 1.493268e-01
1.059351e+01 2.197280e-02 1.482323e-01
1.059281e+01 2.182977e-02 1.477490e-01
1.059210e+01 2.192735e-02 1.480789e-01
